1.0000000000,0.2520506486,0.5838234794,0.6457724401,0.4792894146,0.4045650641,0.7402486377,0.5410572723,0.6779171705,0.5132104081
0.2520506486,1.0000000000,0.3844235617,0.4149439732,0.6349236048,0.7006365604,0.5236173967,0.4957157391,0.3073433878,0.5028455970
0.5838234794,0.3844235617,1.0000000000,0.5551148933,0.8222967061,0.7669554590,0.6420551170,0.9045751862,0.5689527655,0.8806891950
0.6457724401,0.4149439732,0.5551148933,1.0000000000,0.5798051953,0.6099259539,0.5885856398,0.5997468280,0.7897104710,0.5808854107
0.4792894146,0.6349236048,0.8222967061,0.5798051953,1.0000000000,0.9259730999,0.6452344361,0.8283111243,0.4915129942,0.9154282147
0.4045650641,0.7006365604,0.7669554590,0.6099259539,0.9259730999,1.0000000000,0.5949746685,0.8101349887,0.5077449906,0.8578886521
0.7402486377,0.5236173967,0.6420551170,0.5885856398,0.6452344361,0.5949746685,1.0000000000,0.6985076323,0.4915476451,0.6205806294
0.5410572723,0.4957157391,0.9045751862,0.5997468280,0.8283111243,0.8101349887,0.6985076323,1.0000000000,0.6163006713,0.8491645549
0.6779171705,0.3073433878,0.5689527655,0.7897104710,0.4915129942,0.5077449906,0.4915476451,0.6163006713,1.0000000000,0.5704584342
0.5132104081,0.5028455970,0.8806891950,0.5808854107,0.9154282147,0.8578886521,0.6205806294,0.8491645549,0.5704584342,1.0000000000
