1.0000000000,0.9527059205,0.9517001047,0.9719830168,0.9697079985,0.9721190175,0.9701189481,0.9352526772,0.9695491885,0.9701167111
0.9527059205,1.0000000000,0.9535929879,0.9587443823,0.9456095833,0.9546385887,0.9763539651,0.9292830441,0.9518421687,0.9499462951
0.9517001047,0.9535929879,1.0000000000,0.9519990879,0.9172934875,0.9251411562,0.9658142902,0.9707473098,0.9300919671,0.9190920739
0.9719830168,0.9587443823,0.9519990879,1.0000000000,0.9559340896,0.9515148460,0.9636816146,0.9195100488,0.9801979944,0.9500545900
0.9697079985,0.9456095833,0.9172934875,0.9559340896,1.0000000000,0.9811338087,0.9380824398,0.8987397146,0.9645155732,0.9844076583
0.9721190175,0.9546385887,0.9251411562,0.9515148460,0.9811338087,1.0000000000,0.9493993621,0.9048542792,0.9661046151,0.9840395401
0.9701189481,0.9763539651,0.9658142902,0.9636816146,0.9380824398,0.9493993621,1.0000000000,0.9504262429,0.9498552444,0.9422568350
0.9352526772,0.9292830441,0.9707473098,0.9195100488,0.8987397146,0.9048542792,0.9504262429,1.0000000000,0.8934495473,0.8976441457
0.9695491885,0.9518421687,0.9300919671,0.9801979944,0.9645155732,0.9661046151,0.9498552444,0.8934495473,1.0000000000,0.9565564448
0.9701167111,0.9499462951,0.9190920739,0.9500545900,0.9844076583,0.9840395401,0.9422568350,0.8976441457,0.9565564448,1.0000000000
