1.0000000000,0.8603304417,0.8738957610,0.8055427355,0.9082085328,0.9291977581,0.8804526383,0.8888072382,0.8685391763,0.8886271756
0.8603304417,1.0000000000,0.8845302072,0.8657420011,0.8507332640,0.8643852400,0.9318251720,0.8769848583,0.8787005319,0.8784619935
0.8738957610,0.8845302072,1.0000000000,0.7477482660,0.9059018853,0.8801534137,0.8800009630,0.9195122538,0.8643344507,0.8729034392
0.8055427355,0.8657420011,0.7477482660,1.0000000000,0.8110694307,0.8215276619,0.8473547852,0.8232492158,0.8938792953,0.8523271592
0.9082085328,0.8507332640,0.9059018853,0.8110694307,1.0000000000,0.9225213528,0.8984409873,0.9027120139,0.8939554027,0.9294337661
0.9291977581,0.8643852400,0.8801534137,0.8215276619,0.9225213528,1.0000000000,0.8925544019,0.8897170032,0.9019791233,0.9227055515
0.8804526383,0.9318251720,0.8800009630,0.8473547852,0.8984409873,0.8925544019,1.0000000000,0.8730541254,0.8750825316,0.9162347909
0.8888072382,0.8769848583,0.9195122538,0.8232492158,0.9027120139,0.8897170032,0.8730541254,1.0000000000,0.9155659231,0.8899298941
0.8685391763,0.8787005319,0.8643344507,0.8938792953,0.8939554027,0.9019791233,0.8750825316,0.9155659231,1.0000000000,0.8944738752
0.8886271756,0.8784619935,0.8729034392,0.8523271592,0.9294337661,0.9227055515,0.9162347909,0.8899298941,0.8944738752,1.0000000000
