1.0000000000,0.9434012631,0.8129285936,0.9730564794,0.9585266092,0.9606845232,0.9111306727,0.9563249318,0.9627937340,0.9473333436
0.9434012631,1.0000000000,0.8814754884,0.9304314394,0.9322037703,0.9080858081,0.9660736994,0.9646729445,0.8932946087,0.9106173134
0.8129285936,0.8814754884,1.0000000000,0.7872572898,0.7774898549,0.7498973885,0.8936280947,0.8480605416,0.7271296400,0.7558846742
0.9730564794,0.9304314394,0.7872572898,1.0000000000,0.9697838325,0.9583489952,0.8884671664,0.9570052872,0.9716935407,0.9563986572
0.9585266092,0.9322037703,0.7774898549,0.9697838325,1.0000000000,0.9380582694,0.8767168694,0.9561103439,0.9612837231,0.9596873053
0.9606845232,0.9080858081,0.7498973885,0.9583489952,0.9380582694,1.0000000000,0.8499101019,0.9132587373,0.9663185943,0.9129383905
0.9111306727,0.9660736994,0.8936280947,0.8884671664,0.8767168694,0.8499101019,1.0000000000,0.9326487149,0.8318277304,0.8778688512
0.9563249318,0.9646729445,0.8480605416,0.9570052872,0.9561103439,0.9132587373,0.9326487149,1.0000000000,0.9209374761,0.9433659935
0.9627937340,0.8932946087,0.7271296400,0.9716935407,0.9612837231,0.9663185943,0.8318277304,0.9209374761,1.0000000000,0.9283764693
0.9473333436,0.9106173134,0.7558846742,0.9563986572,0.9596873053,0.9129383905,0.8778688512,0.9433659935,0.9283764693,1.0000000000
